"","x","y"
"1",-71.0687126697526,42.3443863408082
"2",-71.0700436371175,42.3454411602129
"3",-71.068766178216,42.3462339133429
"4",-71.0724137836339,42.3430233763997
"6",-71.0727143567284,42.3452040795999
"7",-71.0707995304212,42.3461055521552
"8",-71.0702489938818,42.3467585696497
"9",-71.0693725856539,42.3462467217875
"10",-71.0707160544913,42.3467997868892
"11",-71.0695246701327,42.347552390055
"12",-71.0722066930204,42.3464532984107
"13",-71.070100467245,42.3464824699164
"14",-71.0708234292242,42.346958883948
"15",-71.0668866222306,42.3475552350687
"16",-71.0707651854557,42.3466415032513
"17",-71.0688759989549,42.3458524642045
"18",-71.0705673698444,42.3439431535565
"20",-71.0702577602218,42.3468301551401
"21",-71.0699872077855,42.346507384103
"22",-71.0675045901409,42.3460897721576
"23",-71.0706422557277,42.345947010731
"24",-71.0710308862791,42.3434044664019
"25",-71.0687908139661,42.3454433530732
"27",-71.0670203220191,42.3461213402705
"28",-71.0726095354256,42.3453922590746
"29",-71.0699190747984,42.3441929134934
"30",-71.0701822434285,42.3459936397691
"31",-71.0671242235769,42.3447785437347
"32",-71.0710347149512,42.3466065570691
"33",-71.0690972870577,42.3453942840061
"34",-71.0691529096729,42.3468959364312
"36",-71.067243353234,42.3454380071949
"37",-71.0683324610196,42.3457530772319
"38",-71.0719204657693,42.3453846103331
"39",-71.0690470023263,42.3468469505224
"40",-71.0688676891891,42.3449347260664
"41",-71.0689005095722,42.3448858735276
"42",-71.0699941542215,42.3446600631648
"43",-71.070026926349,42.3471761285504
"44",-71.0682439532333,42.3447294460159
"45",-71.0680818766806,42.3463518026467
"46",-71.0692015214781,42.3455098969542
"47",-71.0693636389915,42.345615615177
"48",-71.0709903977361,42.3453331722846
"49",-71.0703361448717,42.3448359706057
"50",-71.0702774594957,42.3450865110268
"51",-71.0696581459306,42.3461684600776
"52",-71.0689156905567,42.3455960320814
"53",-71.0709099912317,42.3469136818974
"54",-71.0670832131181,42.3466000782778
"55",-71.0702325075778,42.3463115914065
"57",-71.0693861449623,42.3455433854927
"58",-71.0706024055296,42.3449954296949
"59",-71.0712264505792,42.3433604812054
"60",-71.0695031410714,42.3447624283341
"61",-71.070129339282,42.3440456550239
"62",-71.0706615004098,42.3476659985306
"63",-71.0718161056862,42.343528472942
"64",-71.0683803976143,42.3448559151381
"65",-71.0699226389847,42.3468940356737
"66",-71.0716069776453,42.3433821922808
"67",-71.0697358403857,42.3449365878167
"68",-71.0691475465871,42.3458413153846
"70",-71.0666503525126,42.3452949621211
"71",-71.0695541610131,42.3463317522549
"72",-71.0685135499144,42.3471280095808
"73",-71.0678476461712,42.3462363267688
"74",-71.0695881011937,42.3447067808599
"75",-71.0720908507494,42.3448905402742
"76",-71.0724487766717,42.3449271988497
"77",-71.070758946286,42.3444478999601
"78",-71.0701112711193,42.3446328277776
"79",-71.0699937961915,42.3461517622841
"80",-71.0674080712312,42.3455145847121
"81",-71.070197852921,42.3468164000774
"82",-71.0707766971206,42.3433837583316
"83",-71.0720171522556,42.3432930768432
"84",-71.0683815694133,42.3462047099512
"85",-71.0714233503998,42.3463857909525
"86",-71.0676129379039,42.3472914257451
"87",-71.0685535887545,42.3441576906127
"88",-71.0689843448332,42.3452671747263
"89",-71.0693388599926,42.3435715540605
"90",-71.0711682382916,42.3451111278881
"91",-71.0718349858212,42.3478296232324
"92",-71.0715003188485,42.3435008447858
"93",-71.0695682106972,42.3457297651787
"95",-71.0713170639449,42.3447463238377
"97",-71.0714363688716,42.3460950654632
"98",-71.070869804559,42.3443626005239
"100",-71.0714840185991,42.3477125263288
"101",-71.0704599509069,42.3457652762441
"102",-71.0677239540449,42.3462846958428
"103",-71.0695905808872,42.345089547642
"104",-71.06817983128,42.344970717141
"105",-71.069139893304,42.3449308982593
"106",-71.0705410897906,42.3458293853811
"107",-71.0686705568809,42.3454105245886
"108",-71.0689007495444,42.3456983471449
"109",-71.0685582316625,42.3449393441075
"110",-71.0684838193184,42.3450456751168
"111",-71.0692343375315,42.3459027793989
"112",-71.0701683786124,42.3453645505492
"113",-71.0707933691263,42.3476735355832
"114",-71.07005381866,42.3469516065816
"115",-71.0729945675362,42.3448500309216
"116",-71.0698294684653,42.3455597507549
"117",-71.0712273436255,42.3470703178203
"118",-71.0696642254943,42.3456944670611
"119",-71.068975576835,42.3442245270138
"120",-71.0707223456968,42.3458101068479
"121",-71.0721958569581,42.3464471985797
"122",-71.068977116282,42.3448973398507
"123",-71.0701889192926,42.3457461287818
"124",-71.0676166461427,42.3458511955204
"125",-71.0671514490459,42.345019964906
"126",-71.0695910802536,42.3451410112254
"127",-71.072377452334,42.3462917194857
"128",-71.0676193936848,42.3459825298859
"129",-71.0729290276358,42.3452134678786
"130",-71.0704618462141,42.3452872244228
"131",-71.0698212040055,42.34527606878
"132",-71.0681930227041,42.3463700490543
"133",-71.0691419335539,42.3460998623305
"134",-71.070824832517,42.3462439537652
"135",-71.0689193482776,42.3442989636793
"136",-71.07067680398,42.3443182458805
"137",-71.0673491550576,42.3455383329083
"138",-71.0687005625082,42.3460542063725
"139",-71.0688732937732,42.3462250046934
"140",-71.0674870242776,42.3470063815604
"141",-71.0688141502436,42.3448466427846
"142",-71.068845948623,42.3453397278915
"143",-71.0714079105444,42.3470173597583
"144",-71.0706319921943,42.3462095302305
"145",-71.0699129968513,42.3472879219707
"146",-71.0689029359235,42.3436125111747
"147",-71.0694993953491,42.3443855606663
"148",-71.0691759738353,42.3454602060561
"149",-71.068218970851,42.3482877818551
"150",-71.0695330308564,42.3462931649254
"151",-71.0698259486793,42.3463911336525
"152",-71.0719448098172,42.3451392795115
"153",-71.0696588330032,42.3449353189398
"154",-71.070153589052,42.3449014709518
"155",-71.0675811232207,42.3455696576121
"156",-71.0703137821185,42.3441272335203
"157",-71.0710168571295,42.3455569252824
"158",-71.0702196912518,42.3459492832671
"159",-71.0696799348814,42.3440795725581
"160",-71.0685738008738,42.3451547844825
"161",-71.0712802088177,42.3436000463574
"163",-71.0713275656169,42.3448350017702
"164",-71.0704408933911,42.344434407546
"165",-71.0669933305038,42.3439131392335
"166",-71.0695718075639,42.3452278981796
"167",-71.0687139475767,42.3453502055806
"168",-71.0696412919333,42.3471996742846
"169",-71.0677803120281,42.3462593036778
"170",-71.0701618440547,42.3455510941491
"171",-71.0665304964655,42.3469253198287
"172",-71.070783657748,42.3439541267509
"173",-71.068430967972,42.3454781132032
"174",-71.0719081248055,42.3457354339791
"175",-71.0706399075568,42.3456698113108
"176",-71.0678905037785,42.3448070221566
"177",-71.0694068525123,42.3442928841405
"178",-71.0686367504179,42.3444680283909
"179",-71.0705148514877,42.3449408981654
"180",-71.0686239275385,42.3439728903373
"181",-71.0704280610087,42.3450748287734
"182",-71.0699890217932,42.3472981683853
"183",-71.0698120473715,42.3450042031023
"184",-71.0716092498636,42.3461330363468
"185",-71.0695863869611,42.3444007945598
"186",-71.0705944880748,42.3481681332191
"187",-71.0678072519944,42.3451165033369
