"","x","y"
"2",-71.0981359922821,42.3801963557967
"3",-71.091788884441,42.3786105833106
"4",-71.0922327531811,42.3771005888688
"5",-71.096142117167,42.3804333096256
"6",-71.0946053774143,42.3780753847053
"7",-71.0981339870912,42.3806527102479
"8",-71.094456489246,42.3822323981362
"9",-71.0931607419667,42.3806582048319
"10",-71.0951080489274,42.3819131262123
"11",-71.0912922640199,42.3796999125325
"12",-71.0946884320339,42.3781448117951
"13",-71.0916754055813,42.3796042453019
"14",-71.0933784028976,42.3769895245507
"15",-71.094776825635,42.3774006644875
"16",-71.0949226533993,42.3802163397055
"18",-71.0958501697762,42.3813905590511
"19",-71.0934859193766,42.3796587573059
"20",-71.0930603032611,42.3801078325359
"21",-71.0916776998483,42.3775172357871
"22",-71.0931552144055,42.3794746453368
"23",-71.0954750188838,42.3784390534459
"24",-71.0955788143599,42.3782902034336
"25",-71.0947357957101,42.3784039145652
"26",-71.0918371538818,42.3812715733121
"27",-71.0954174929072,42.3806782634515
"28",-71.0930844639864,42.3800894028893
"30",-71.0959126123463,42.3803304917136
"31",-71.094025912524,42.3799056045347
"32",-71.0919872735863,42.382758160798
"33",-71.0950948381201,42.3792992996729
"34",-71.0943198962302,42.3805246125327
"35",-71.0954609455336,42.3823471459194
"36",-71.0952626151916,42.3786272105944
"37",-71.0962480404783,42.3807050460505
"38",-71.0898391158127,42.3803049924413
"39",-71.0942485992285,42.3827278869065
"40",-71.0922992623026,42.3802969029946
"41",-71.0941734082534,42.3818595733421
"42",-71.0918282652476,42.382150598496
"44",-71.0908021771076,42.3798670914193
"45",-71.0905870406281,42.3779854229401
"46",-71.0928121847373,42.3783612295061
"47",-71.0942725011503,42.3809036873024
"48",-71.097081301303,42.3797797470203
"49",-71.0916470603461,42.3791576233862
"50",-71.0933995501635,42.3801085899552
"51",-71.0962620078572,42.3824514391544
"52",-71.0947779596544,42.3797033768295
"53",-71.0938408370404,42.3795564534386
"54",-71.0923825069026,42.3814587327423
"55",-71.0931807799967,42.3787694323755
