"","x","y"
"1",-71.1076085457873,42.31231516631
"2",-71.1104239296503,42.3114104292485
"4",-71.1069267422889,42.309103940041
"5",-71.106213211805,42.3103295609486
"6",-71.1037941261951,42.3117169664363
"7",-71.1080111360695,42.3104474962889
"8",-71.1090042499952,42.308883456607
"9",-71.1099652505055,42.3122608228143
"10",-71.1065330504601,42.3109146637457
"11",-71.10809051998,42.3133998864603
"12",-71.105235930723,42.310454353398
"13",-71.1095795503819,42.3105100711184
"14",-71.1060609325096,42.3092822071865
"16",-71.1078551631955,42.3109153332768
"17",-71.1049144582645,42.3091507612031
"18",-71.1038302381591,42.3105732316671
"22",-71.1075668323766,42.3092278088876
"23",-71.1045639500298,42.3101727041035
"24",-71.1074648743786,42.3122484897715
"25",-71.1049057107692,42.3102777368744
"26",-71.1064857125398,42.3103466669882
"27",-71.1044269610961,42.3124204975764
"29",-71.1078426693092,42.3108993220344
"31",-71.1036932138841,42.3102108206349
"32",-71.106325563276,42.3088823282123
"33",-71.1065805943624,42.3087586981779
"34",-71.1075321721129,42.31213110677
"36",-71.1014916608443,42.3088966960754
"37",-71.105248875321,42.310509198827
"38",-71.1043877538356,42.3087946717039
"39",-71.109965660439,42.3104825278202
"40",-71.1057588947208,42.3086003088384
"41",-71.1106506832236,42.3120374874086
"42",-71.1058585616577,42.3094355706144
"43",-71.1050909691824,42.3097740276186
"44",-71.1049652337235,42.311708335222
"45",-71.1069089202707,42.3091225582739
"46",-71.1083147285909,42.3112023937962
"48",-71.1100530508057,42.3103170444361
"49",-71.1080838614546,42.313745660637
"51",-71.1064902618105,42.3101737702949
"52",-71.1081574759799,42.3118140093888
"53",-71.1109324293937,42.3098311505013
"55",-71.1085477996336,42.310611743816
"56",-71.1086380199731,42.3095573606178
"58",-71.1043554916359,42.3111440553686
"59",-71.1042041072329,42.3104067163257
"60",-71.1050348280752,42.3088111710809
"62",-71.1102348125404,42.3099524249851
"63",-71.1079448655367,42.3096289987653
"64",-71.1078443358338,42.3095666256656
"65",-71.1043796396083,42.3111452480882
"66",-71.1066762268107,42.3129845900128
"67",-71.1089687618952,42.3108162803154
"69",-71.1026624067127,42.3105262349586
"70",-71.1085855748824,42.3087843116975
"71",-71.1095736895025,42.309863348718
"72",-71.1014676869728,42.30879741995
"73",-71.1063448081381,42.3108879065616
"75",-71.1101001208215,42.310063479314
"76",-71.1066083162972,42.3115330865178
"77",-71.1034841251355,42.3092310639391
"78",-71.1082534578434,42.308698577818
"79",-71.1089741384845,42.3101896697728
"80",-71.1067140240179,42.3110634774449
"81",-71.1074344273824,42.3088465746427
"82",-71.1060355399387,42.3095964356379
"83",-71.1107486217026,42.3106209176275
"84",-71.1102495034298,42.310806410592
"85",-71.1045510600219,42.3084339202227
"86",-71.1063426478902,42.3130977448229
"87",-71.1080661806391,42.3129439103602
"89",-71.1073543952355,42.3091644821452
"90",-71.1058779618237,42.3114250049449
"91",-71.1101246850123,42.3122236413276
"93",-71.105688073702,42.3102405919721
"94",-71.1066627777929,42.3091081836174
"95",-71.1105318229552,42.308896520716
"96",-71.1081084374759,42.3106246067684
"97",-71.1062405506463,42.311906650367
"98",-71.1077659275198,42.311332591874
"101",-71.1062951357195,42.310669646296
"102",-71.108291376999,42.3096725639014
"104",-71.1082933370482,42.3098638835666
"105",-71.1061696327175,42.3086675314773
"107",-71.1054500210267,42.3112322025282
"108",-71.1097989655626,42.3101891086465
"109",-71.1106258392998,42.311685775311
"110",-71.1070617234688,42.3106348446135
"111",-71.1094371071129,42.3121723575125
"112",-71.1053383273775,42.3106080325039
"113",-71.1062708018913,42.3121133749708
"114",-71.1065572896254,42.3137968126244
"115",-71.106588921864,42.3119173725975
"116",-71.1105519058338,42.3121132497153
"117",-71.1101866989264,42.3124962971294
"118",-71.1018633263485,42.3094029607778
"119",-71.107916660031,42.3112142751524
"120",-71.1051728852676,42.3103003702864
"121",-71.1071352373373,42.3103131346572
"123",-71.1038085575312,42.3099412989678
"124",-71.1070243081437,42.3091807021019
"125",-71.1079979810225,42.3130276495679
"127",-71.1089341715833,42.3104428990633
"128",-71.1067245058927,42.310363448715
"130",-71.1074768876638,42.3094544628815
"131",-71.1084232190565,42.3095358373078
"132",-71.1109334759893,42.3090025391413
"133",-71.1073552617405,42.3112849684153
"134",-71.1078024194916,42.3125329034837
"136",-71.1042982069208,42.3108252073733
"137",-71.1055759860124,42.3116443676102
"138",-71.1098705275688,42.3111064042528
"139",-71.1083233888254,42.3110863483565
"140",-71.1069410937975,42.3133936881314
"141",-71.1089338929608,42.3088402829826
"142",-71.108274112626,42.3099198407458
"143",-71.1100705971853,42.3114850259552
"144",-71.1099385349162,42.3105244112887
"145",-71.1109033095727,42.3106431675666
"146",-71.109838759655,42.3123723621481
"147",-71.1051486826455,42.3095932881382
"148",-71.1060709665808,42.3112949938277
"149",-71.1046573391339,42.3103238434091
"150",-71.1096892039448,42.3101581522356
"151",-71.1085374758807,42.3095193379165
"154",-71.1077960944357,42.309014658273
"156",-71.1037436267143,42.3085009400331
"157",-71.1070455535687,42.3088671881769
"158",-71.1068848103755,42.3103598027887
"159",-71.1052567069672,42.3098622918157
"160",-71.106924091083,42.311649828524
"161",-71.1087506687248,42.3117286603842
"162",-71.1029831918559,42.3097696291507
"163",-71.1058426856687,42.3099920927125
"165",-71.1049993569792,42.3118935931248
"167",-71.1098723090987,42.3100429363829
"168",-71.1051355795681,42.3129812979465
"169",-71.1054421857287,42.311724695504
"170",-71.1092037855559,42.3109319347759
"172",-71.1100092745805,42.3123547873367
"173",-71.1070088264912,42.3120743408286
"175",-71.1085403923845,42.3133048327945
"176",-71.106270186224,42.3100355275557
"177",-71.1044752075785,42.3103003276984
"178",-71.1047767034127,42.3100843263144
"179",-71.1086693719186,42.3109018986933
"180",-71.1070319438291,42.3122532335607
"181",-71.105583971733,42.3084801458474
"182",-71.1060122375853,42.3095811896609
"183",-71.1079572509053,42.3107241773892
"184",-71.1063523334028,42.3127931206321
"185",-71.104366668507,42.3122106671845
"186",-71.1066132084209,42.3133097753578
"187",-71.1035655979286,42.3103610466169
"189",-71.1081688173668,42.3100652050652
"190",-71.1064672076369,42.3110757796327
"191",-71.1082302014221,42.3125479893298
"194",-71.1028191201091,42.310712129815
"195",-71.1052712750499,42.3102733567421
"196",-71.1055855057232,42.3117730981089
"197",-71.1066854665661,42.3120923281117
"198",-71.1053204746071,42.3090100335789
"199",-71.1044352150716,42.3105299919444
"200",-71.1087078926254,42.3110207756825
"201",-71.1075758036665,42.3097528758528
"202",-71.1085345069912,42.3100422803089
"204",-71.1080428529071,42.3129929518235
"205",-71.1051597045828,42.3089600454262
"207",-71.1099383981482,42.3095382928106
"208",-71.1081966982402,42.3102423507956
"209",-71.1078186377796,42.3097247212644
